id,name,state_id,state_code,state_name,country_id,country_code,country_name,latitude,longitude,wikiDataId
115861,Edgewood,1440,IN,Indiana,233,US,United States,40.10337,-85.73414,Q2473132
115873,Edinburgh,1440,IN,Indiana,233,US,United States,39.35422,-85.96666,Q2617448
115998,Elkhart,1440,IN,Indiana,233,US,United States,41.68199,-85.97667,Q2008706
116000,Elkhart County,1440,IN,Indiana,233,US,United States,41.59738,-85.85876,Q24645
116022,Ellettsville,1440,IN,Indiana,233,US,United States,39.23393,-86.625,Q2419893
116079,Elwood,1440,IN,Indiana,233,US,United States,40.27698,-85.84192,Q2229531
116135,English,1440,IN,Indiana,233,US,United States,38.3345,-86.46415,Q2017605
116253,Evansville,1440,IN,Indiana,233,US,United States,37.97476,-87.55585,Q486459
116323,Fairfield Heights,1440,IN,Indiana,233,US,United States,39.82861,-86.38224,Q2023362
116340,Fairmount,1440,IN,Indiana,233,US,United States,40.41532,-85.65053,Q1022764
116359,Fairview Park,1440,IN,Indiana,233,US,United States,39.68031,-87.41752,Q2084131
116405,Farmersburg,1440,IN,Indiana,233,US,United States,39.24865,-87.38196,Q2567207
116425,Farmland,1440,IN,Indiana,233,US,United States,40.18782,-85.12747,Q2685404
116446,Fayette County,1440,IN,Indiana,233,US,United States,39.64006,-85.17873,Q506506
116477,Ferdinand,1440,IN,Indiana,233,US,United States,38.22394,-86.86222,Q2112845
116526,Fish Lake,1440,IN,Indiana,233,US,United States,41.56671,-86.55196,Q371810
116529,Fishers,1440,IN,Indiana,233,US,United States,39.95559,-86.01387,Q2284046
116572,Flora,1440,IN,Indiana,233,US,United States,40.54726,-86.52444,Q942879
116607,Floyd County,1440,IN,Indiana,233,US,United States,38.31891,-85.90687,Q164603
116697,Fort Branch,1440,IN,Indiana,233,US,United States,38.25116,-87.58113,Q2037517
116763,Fort Wayne,1440,IN,Indiana,233,US,United States,41.1306,-85.12886,Q1133576
116769,Fortville,1440,IN,Indiana,233,US,United States,39.93226,-85.84804,Q3293398
116779,Fountain County,1440,IN,Indiana,233,US,United States,40.12087,-87.24199,Q505354
116794,Fowler,1440,IN,Indiana,233,US,United States,40.6167,-87.32085,Q2413099
116820,Frankfort,1440,IN,Indiana,233,US,United States,40.27948,-86.51084,Q2018193
116833,Franklin,1440,IN,Indiana,233,US,United States,39.48061,-86.05499,Q983769
116848,Franklin County,1440,IN,Indiana,233,US,United States,39.41486,-85.06028,Q506779
116879,Frankton,1440,IN,Indiana,233,US,United States,40.22282,-85.77887,Q2070685
116920,Fremont,1440,IN,Indiana,233,US,United States,41.73088,-84.93274,Q2308230
116931,French Lick,1440,IN,Indiana,233,US,United States,38.54894,-86.61999,Q1455289
116996,Fulton County,1440,IN,Indiana,233,US,United States,41.04696,-86.26358,Q506157
117021,Galena,1440,IN,Indiana,233,US,United States,38.35173,-85.94164,Q3322315
117043,Galveston,1440,IN,Indiana,233,US,United States,40.57893,-86.19027,Q977773
117098,Garrett,1440,IN,Indiana,233,US,United States,41.34949,-85.13553,Q2684665
117106,Gary,1440,IN,Indiana,233,US,United States,41.59337,-87.34643,Q184116
117109,Gas City,1440,IN,Indiana,233,US,United States,40.48726,-85.61303,Q1023000
117141,Geneva,1440,IN,Indiana,233,US,United States,40.59199,-84.95719,Q545602
117163,Georgetown,1440,IN,Indiana,233,US,United States,40.7406,-86.50473,Q593214
117189,Gibson County,1440,IN,Indiana,233,US,United States,38.31183,-87.58459,Q506168
117384,Goodland,1440,IN,Indiana,233,US,United States,40.76337,-87.29363,Q3293505
117408,Goshen,1440,IN,Indiana,233,US,United States,41.58227,-85.83444,Q1778812
117424,Grabill,1440,IN,Indiana,233,US,United States,41.21088,-84.96691,Q2192937
117488,Granger,1440,IN,Indiana,233,US,United States,41.75338,-86.11084,Q2657932
117512,Grant County,1440,IN,Indiana,233,US,United States,40.51584,-85.65473,Q506722
117624,Greencastle,1440,IN,Indiana,233,US,United States,39.64449,-86.86473,Q1007911
117626,Greendale,1440,IN,Indiana,233,US,United States,39.11256,-84.86412,Q1987441
117635,Greene County,1440,IN,Indiana,233,US,United States,39.03633,-86.96205,Q506181
117646,Greenfield,1440,IN,Indiana,233,US,United States,39.78504,-85.76942,Q616236
117669,Greensburg,1440,IN,Indiana,233,US,United States,39.33727,-85.48358,Q2018766
117674,Greentown,1440,IN,Indiana,233,US,United States,40.47809,-85.96665,Q2183329
117702,Greenwood,1440,IN,Indiana,233,US,United States,39.61366,-86.10665,Q1778780
117732,Griffith,1440,IN,Indiana,233,US,United States,41.52837,-87.42365,Q591052
117741,Grissom Air Force Base,1440,IN,Indiana,233,US,United States,40.65753,-86.14755,Q1903250
117798,Gulivoire Park,1440,IN,Indiana,233,US,United States,41.61338,-86.24528,Q3316683
117837,Hagerstown,1440,IN,Indiana,233,US,United States,39.91116,-85.16163,Q2802507
117891,Hamilton,1440,IN,Indiana,233,US,United States,41.53366,-84.91274,Q2161311
117901,Hamilton County,1440,IN,Indiana,233,US,United States,40.07249,-86.05201,Q506151
117913,Hammond,1440,IN,Indiana,233,US,United States,41.58337,-87.50004,Q856860
117951,Hancock County,1440,IN,Indiana,233,US,United States,39.82355,-85.77324,Q506172
117966,Hanover,1440,IN,Indiana,233,US,United States,38.71423,-85.47357,Q139387
118017,Harlan,1440,IN,Indiana,233,US,United States,41.19616,-84.91969,Q5658267
118062,Harrison County,1440,IN,Indiana,233,US,United States,38.19512,-86.11131,Q506498
118094,Hartford City,1440,IN,Indiana,233,US,United States,40.45115,-85.36997,Q3127977
118141,Haubstadt,1440,IN,Indiana,233,US,United States,38.20504,-87.57419,Q2782575
118235,Hebron,1440,IN,Indiana,233,US,United States,41.31865,-87.20031,Q2630045
118287,Hendricks County,1440,IN,Indiana,233,US,United States,39.76952,-86.50998,Q506489
118299,Henry County,1440,IN,Indiana,233,US,United States,39.93104,-85.39644,Q506145
118308,Henryville,1440,IN,Indiana,233,US,United States,38.54173,-85.76774,Q2745125
118320,Heritage Lake,1440,IN,Indiana,233,US,United States,39.72779,-86.71022,Q5738931
118379,Hidden Valley,1440,IN,Indiana,233,US,United States,39.16228,-84.84301,Q2228680
118396,Highland,1440,IN,Indiana,233,US,United States,41.55365,-87.45198,Q932018
118497,Hobart,1440,IN,Indiana,233,US,United States,41.53226,-87.25504,Q1999235
118643,Hope,1440,IN,Indiana,233,US,United States,39.30394,-85.77137,Q925321
118716,Howard County,1440,IN,Indiana,233,US,United States,40.48359,-86.11693,Q507353
118751,Hudson Lake,1440,IN,Indiana,233,US,United States,41.71032,-86.53419,Q5928773
118793,Huntertown,1440,IN,Indiana,233,US,United States,41.22838,-85.17247,Q2166527
118794,Huntingburg,1440,IN,Indiana,233,US,United States,38.29894,-86.955,Q2002161
118801,Huntington,1440,IN,Indiana,233,US,United States,40.8831,-85.49748,Q747545
118806,Huntington County,1440,IN,Indiana,233,US,United States,40.82924,-85.48817,Q507472
118905,Indian Heights,1440,IN,Indiana,233,US,United States,40.42726,-86.12555,Q2476457
118924,Indianapolis,1440,IN,Indiana,233,US,United States,39.76838,-86.15804,Q6346
118933,Ingalls,1440,IN,Indiana,233,US,United States,39.95699,-85.80526,Q2437369
119080,Jackson County,1440,IN,Indiana,233,US,United States,38.90642,-86.03754,Q506772
119137,Jasonville,1440,IN,Indiana,233,US,United States,39.1631,-87.19918,Q2610564
119141,Jasper,1440,IN,Indiana,233,US,United States,38.39144,-86.93111,Q941441
119152,Jasper County,1440,IN,Indiana,233,US,United States,41.023,-87.11612,Q506768
119155,Jay County,1440,IN,Indiana,233,US,United States,40.43792,-85.00564,Q506574
119180,Jefferson County,1440,IN,Indiana,233,US,United States,38.78582,-85.43857,Q1139839
119208,Jeffersonville,1440,IN,Indiana,233,US,United States,38.27757,-85.73718,Q977206
119220,Jennings County,1440,IN,Indiana,233,US,United States,38.99693,-85.62806,Q512965
119263,Johnson County,1440,IN,Indiana,233,US,United States,39.48997,-86.10164,Q506563
119303,Jonesboro,1440,IN,Indiana,233,US,United States,40.47976,-85.62775,Q1975556
119451,Kendallville,1440,IN,Indiana,233,US,United States,41.44144,-85.26498,Q3240325
119496,Kentland,1440,IN,Indiana,233,US,United States,40.77032,-87.4453,Q1916654
119613,Kingsford Heights,1440,IN,Indiana,233,US,United States,41.4806,-86.69169,Q520874
119676,Knightstown,1440,IN,Indiana,233,US,United States,39.7956,-85.52636,Q2285705
119682,Knox,1440,IN,Indiana,233,US,United States,41.29588,-86.62501,Q2198053
119685,Knox County,1440,IN,Indiana,233,US,United States,38.68909,-87.41801,Q512746
119702,Kokomo,1440,IN,Indiana,233,US,United States,40.48643,-86.1336,Q913209
119706,Koontz Lake,1440,IN,Indiana,233,US,United States,41.4181,-86.48585,Q2203840
119710,Kosciusko County,1440,IN,Indiana,233,US,United States,41.2441,-85.86072,Q506376
119714,Kouts,1440,IN,Indiana,233,US,United States,41.31671,-87.02586,Q1785617
119777,La Porte,1440,IN,Indiana,233,US,United States,41.60774,-86.71389,Q2018808
119834,Lafayette,1440,IN,Indiana,233,US,United States,40.4167,-86.87529,Q638187
119848,Lagrange,1440,IN,Indiana,233,US,United States,41.64172,-85.41665,Q2055185
119802,LaGrange County,1440,IN,Indiana,233,US,United States,41.64261,-85.4265,Q24464
119892,Lake County,1440,IN,Indiana,233,US,United States,41.47221,-87.37637,Q512951
119901,Lake Dalecarlia,1440,IN,Indiana,233,US,United States,41.33087,-87.39476,Q1013087
119979,Lake Station,1440,IN,Indiana,233,US,United States,41.57504,-87.23892,Q2087890
120026,Lakes of the Four Seasons,1440,IN,Indiana,233,US,United States,41.41032,-87.21309,Q2735073
120133,Lapel,1440,IN,Indiana,233,US,United States,40.06837,-85.84831,Q2143496
119804,LaPorte,1440,IN,Indiana,233,US,United States,41.6106,-86.72252,Q48891
119805,LaPorte County,1440,IN,Indiana,233,US,United States,41.54902,-86.74237,Q24648
120225,Lawrence,1440,IN,Indiana,233,US,United States,39.83865,-86.02526,Q1806779
120232,Lawrence County,1440,IN,Indiana,233,US,United States,38.84116,-86.48345,Q512732
120240,Lawrenceburg,1440,IN,Indiana,233,US,United States,39.09089,-84.84995,Q1026789
120289,Lebanon,1440,IN,Indiana,233,US,United States,40.04837,-86.46917,Q922352
120379,Leo-Cedarville,1440,IN,Indiana,233,US,United States,41.21255,-85.01664,Q2310402
120460,Liberty,1440,IN,Indiana,233,US,United States,39.6356,-84.93107,Q577351
120481,Ligonier,1440,IN,Indiana,233,US,United States,41.46588,-85.58748,Q2520468
120589,Linton,1440,IN,Indiana,233,US,United States,39.03477,-87.16585,Q2805787
120707,Logansport,1440,IN,Indiana,233,US,United States,40.75448,-86.35667,Q1075847
120736,Long Beach,1440,IN,Indiana,233,US,United States,41.73893,-86.85697,Q1972897
120764,Loogootee,1440,IN,Indiana,233,US,United States,38.67699,-86.91417,Q2718176
120835,Lowell,1440,IN,Indiana,233,US,United States,41.29142,-87.42059,Q543975
120926,Lynn,1440,IN,Indiana,233,US,United States,40.04977,-84.93969,Q3293469
120988,Madison,1440,IN,Indiana,233,US,United States,38.73589,-85.37996,Q990883
121015,Madison County,1440,IN,Indiana,233,US,United States,40.16166,-85.71935,Q506557
121243,Marion,1440,IN,Indiana,233,US,United States,40.55837,-85.65914,Q286068
121252,Marion County,1440,IN,Indiana,233,US,United States,39.78171,-86.13847,Q506230
121271,Markle,1440,IN,Indiana,233,US,United States,40.82462,-85.33884,Q3293515
121319,Marshall County,1440,IN,Indiana,233,US,United States,41.32485,-86.26176,Q540907
121338,Martin County,1440,IN,Indiana,233,US,United States,38.70801,-86.80307,Q506479
121348,Martinsville,1440,IN,Indiana,233,US,United States,39.42783,-86.42833,Q1077102
121482,McCordsville,1440,IN,Indiana,233,US,United States,39.9081,-85.92276,Q2281290
121627,Melody Hill,1440,IN,Indiana,233,US,United States,38.02615,-87.51585,Q2939950
121696,Meridian Hills,1440,IN,Indiana,233,US,United States,39.89004,-86.15721,Q2037871
121708,Merrillville,1440,IN,Indiana,233,US,United States,41.48281,-87.33281,Q549140
121752,Miami County,1440,IN,Indiana,233,US,United States,40.7695,-86.04502,Q304289
121760,Michigan City,1440,IN,Indiana,233,US,United States,41.70754,-86.89503,Q989282
121772,Middlebury,1440,IN,Indiana,233,US,United States,41.67533,-85.7061,Q2706984
121790,Middletown,1440,IN,Indiana,233,US,United States,40.05727,-85.5372,Q2680789
121835,Milan,1440,IN,Indiana,233,US,United States,39.12117,-85.13135,Q2101493
121849,Milford,1440,IN,Indiana,233,US,United States,41.40977,-85.84555,Q1928296
121976,Mishawaka,1440,IN,Indiana,233,US,United States,41.66199,-86.15862,Q990691
121996,Mitchell,1440,IN,Indiana,233,US,United States,38.73283,-86.4736,Q2405497
122050,Monon,1440,IN,Indiana,233,US,United States,40.86782,-86.8789,Q2539176
122072,Monroe County,1440,IN,Indiana,233,US,United States,39.16092,-86.52314,Q512699
122085,Monroeville,1440,IN,Indiana,233,US,United States,40.97477,-84.8683,Q3129717
122087,Monrovia,1440,IN,Indiana,233,US,United States,39.57894,-86.48222,Q2046840
122153,Montgomery County,1440,IN,Indiana,233,US,United States,40.04038,-86.8933,Q512686
122165,Monticello,1440,IN,Indiana,233,US,United States,40.74532,-86.76473,Q2272678
122176,Montpelier,1440,IN,Indiana,233,US,United States,40.55393,-85.27747,Q2610570
122209,Mooresville,1440,IN,Indiana,233,US,United States,39.61282,-86.37416,Q1623729
122239,Morgan County,1440,IN,Indiana,233,US,United States,39.48155,-86.44621,Q512259
122260,Morocco,1440,IN,Indiana,233,US,United States,40.94615,-87.45336,Q2374422
122280,Morristown,1440,IN,Indiana,233,US,United States,39.67338,-85.69859,Q1970199
122394,Mount Vernon,1440,IN,Indiana,233,US,United States,37.93227,-87.89503,Q2074305
122455,Mulberry,1440,IN,Indiana,233,US,United States,40.34448,-86.66528,Q2641162
122465,Muncie,1440,IN,Indiana,233,US,United States,40.19338,-85.38636,Q932981
122478,Munster,1440,IN,Indiana,233,US,United States,41.56448,-87.51254,Q973519
122561,Nappanee,1440,IN,Indiana,233,US,United States,41.44283,-86.00139,Q1015625
122573,Nashville,1440,IN,Indiana,233,US,United States,39.20727,-86.2511,Q1924785
122654,New Albany,1440,IN,Indiana,233,US,United States,38.28562,-85.82413,Q1762878
122680,New Carlisle,1440,IN,Indiana,233,US,United States,41.70032,-86.50946,Q2291241
122684,New Castle,1440,IN,Indiana,233,US,United States,39.92894,-85.37025,Q985283
122693,New Chicago,1440,IN,Indiana,233,US,United States,41.55837,-87.27448,Q965425
122717,New Haven,1440,IN,Indiana,233,US,United States,41.0706,-85.01441,Q748020
122758,New Palestine,1440,IN,Indiana,233,US,United States,39.72199,-85.88915,Q770993
122760,New Paris,1440,IN,Indiana,233,US,United States,41.50033,-85.82805,Q2433531
122761,New Pekin,1440,IN,Indiana,233,US,United States,38.50506,-86.01692,Q2167940
122791,New Whiteland,1440,IN,Indiana,233,US,United States,39.5581,-86.09526,Q2648248
122816,Newburgh,1440,IN,Indiana,233,US,United States,37.94449,-87.40529,Q2729540
122840,Newport,1440,IN,Indiana,233,US,United States,39.8842,-87.40863,Q1920795
122873,Newton County,1440,IN,Indiana,233,US,United States,40.95585,-87.39754,Q367632
122918,Noble County,1440,IN,Indiana,233,US,United States,41.3986,-85.41747,Q506525
122921,Noblesville,1440,IN,Indiana,233,US,United States,40.04559,-86.0086,Q1645069
123044,North Judson,1440,IN,Indiana,233,US,United States,41.21504,-86.77585,Q2313259
123057,North Liberty,1440,IN,Indiana,233,US,United States,41.53421,-86.42723,Q2251089
123061,North Madison,1440,IN,Indiana,233,US,United States,38.76784,-85.39663,Q482954
123062,North Manchester,1440,IN,Indiana,233,US,United States,41.0006,-85.7686,Q2023141
123114,North Terre Haute,1440,IN,Indiana,233,US,United States,39.52781,-87.3603,Q2801250
123121,North Vernon,1440,IN,Indiana,233,US,United States,39.00617,-85.62358,Q2602969
123126,North Webster,1440,IN,Indiana,233,US,United States,41.3256,-85.69776,Q520246
123204,Notre Dame,1440,IN,Indiana,233,US,United States,41.70019,-86.23793,Q746071
123254,Oak Park,1440,IN,Indiana,233,US,United States,38.30562,-85.69635,Q3316670
123294,Oakland City,1440,IN,Indiana,233,US,United States,38.33866,-87.34501,Q1816766
123362,Odon,1440,IN,Indiana,233,US,United States,38.84283,-86.9914,Q2706656
123370,Ogden Dunes,1440,IN,Indiana,233,US,United States,41.62281,-87.1917,Q2219136
123382,Ohio County,1440,IN,Indiana,233,US,United States,38.9501,-84.96503,Q506727
123491,Oolitic,1440,IN,Indiana,233,US,United States,38.90088,-86.52527,Q2652839
123515,Orange County,1440,IN,Indiana,233,US,United States,38.54178,-86.49507,Q513092
123563,Orleans,1440,IN,Indiana,233,US,United States,38.66172,-86.45166,Q3293461
123600,Osceola,1440,IN,Indiana,233,US,United States,41.66505,-86.07584,Q2286753
123608,Osgood,1440,IN,Indiana,233,US,United States,39.12922,-85.29163,Q432158
123616,Ossian,1440,IN,Indiana,233,US,United States,40.8806,-85.16636,Q2137564
123642,Otterbein,1440,IN,Indiana,233,US,United States,40.49059,-87.0964,Q3306676
123661,Owen County,1440,IN,Indiana,233,US,United States,39.31281,-86.83765,Q512767
123665,Owensville,1440,IN,Indiana,233,US,United States,38.27199,-87.6878,Q2104984
123682,Oxford,1440,IN,Indiana,233,US,United States,40.51976,-87.24779,Q2076916
123811,Paoli,1440,IN,Indiana,233,US,United States,38.55617,-86.46832,Q2528064
123857,Parke County,1440,IN,Indiana,233,US,United States,39.77363,-87.20636,Q506538
123864,Parker City,1440,IN,Indiana,233,US,United States,40.18893,-85.20413,Q2339990
124016,Pendleton,1440,IN,Indiana,233,US,United States,39.99754,-85.74664,Q2068730
124077,Perry County,1440,IN,Indiana,233,US,United States,38.07965,-86.63803,Q512799
124096,Peru,1440,IN,Indiana,233,US,United States,40.75365,-86.06888,Q386657
124103,Petersburg,1440,IN,Indiana,233,US,United States,38.49199,-87.27862,Q2304224
124176,Pierceton,1440,IN,Indiana,233,US,United States,41.20032,-85.70554,Q2391291
124189,Pike County,1440,IN,Indiana,233,US,United States,38.39878,-87.23216,Q512885
124289,Pittsboro,1440,IN,Indiana,233,US,United States,39.86393,-86.46694,Q3293518
124318,Plainfield,1440,IN,Indiana,233,US,United States,39.70421,-86.39944,Q986631
124401,Plymouth,1440,IN,Indiana,233,US,United States,41.34366,-86.30973,Q988952
124543,Portage,1440,IN,Indiana,233,US,United States,41.57587,-87.17615,Q666957
124551,Porter,1440,IN,Indiana,233,US,United States,41.61559,-87.0742,Q935863
124553,Porter County,1440,IN,Indiana,233,US,United States,41.50884,-87.07332,Q506752
124560,Portland,1440,IN,Indiana,233,US,United States,40.43449,-84.97775,Q1807259
124574,Posey County,1440,IN,Indiana,233,US,United States,38.02189,-87.86847,Q512937
124575,Poseyville,1440,IN,Indiana,233,US,United States,38.17004,-87.78308,Q2636741
124678,Princes Lakes,1440,IN,Indiana,233,US,United States,39.35366,-86.09805,Q2664331
124681,Princeton,1440,IN,Indiana,233,US,United States,38.35532,-87.56752,Q2179848
124743,Pulaski County,1440,IN,Indiana,233,US,United States,41.04183,-86.69878,Q502640
124763,Putnam County,1440,IN,Indiana,233,US,United States,39.66626,-86.845,Q506531
124879,Randolph County,1440,IN,Indiana,233,US,United States,40.15764,-85.01131,Q506552
124973,Redkey,1440,IN,Indiana,233,US,United States,40.34893,-85.14997,Q2702125
125014,Remington,1440,IN,Indiana,233,US,United States,40.76087,-87.15085,Q2654506
125023,Rensselaer,1440,IN,Indiana,233,US,United States,40.9367,-87.15086,Q3240333
125084,Richmond,1440,IN,Indiana,233,US,United States,39.82894,-84.89024,Q548664
125165,Ripley County,1440,IN,Indiana,233,US,United States,39.10345,-85.26239,Q506547
125169,Rising Sun,1440,IN,Indiana,233,US,United States,38.9495,-84.85384,Q1921486
125230,Roanoke,1440,IN,Indiana,233,US,United States,40.96255,-85.37331,Q1866823
125263,Rochester,1440,IN,Indiana,233,US,United States,41.06476,-86.21583,Q991186
125315,Rockport,1440,IN,Indiana,233,US,United States,37.88311,-87.04944,Q3240362
125321,Rockville,1440,IN,Indiana,233,US,United States,39.76254,-87.22918,Q2734196
125380,Rome City,1440,IN,Indiana,233,US,United States,41.49616,-85.37665,Q2455464
125425,Roselawn,1440,IN,Indiana,233,US,United States,41.1417,-87.31475,Q1932976
125460,Rossville,1440,IN,Indiana,233,US,United States,40.41698,-86.59472,Q2358262
125520,Rush County,1440,IN,Indiana,233,US,United States,39.61995,-85.46576,Q506512
125525,Rushville,1440,IN,Indiana,233,US,United States,39.60921,-85.44636,Q2674767
125545,Russiaville,1440,IN,Indiana,233,US,United States,40.41754,-86.27138,Q1923377
125662,Saint John,1440,IN,Indiana,233,US,United States,41.45004,-87.47004,Q3287753
125675,Saint Joseph County,1440,IN,Indiana,233,US,United States,41.61672,-86.28986,Q507427
125700,Saint Paul,1440,IN,Indiana,233,US,United States,39.4281,-85.62831,Q2141281
125727,Salem,1440,IN,Indiana,233,US,United States,38.60561,-86.10109,Q931178
125909,Santa Claus,1440,IN,Indiana,233,US,United States,38.12005,-86.91416,Q1856420
126005,Schererville,1440,IN,Indiana,233,US,United States,41.47892,-87.45476,Q1018273
126045,Scott County,1440,IN,Indiana,233,US,United States,38.68507,-85.74747,Q366871
126062,Scottsburg,1440,IN,Indiana,233,US,United States,38.68561,-85.77025,Q2276394
126126,Seelyville,1440,IN,Indiana,233,US,United States,39.49198,-87.26724,Q3299836
126135,Sellersburg,1440,IN,Indiana,233,US,United States,38.39812,-85.75496,Q3287732
126192,Seymour,1440,IN,Indiana,233,US,United States,38.95922,-85.89025,Q1998315
126201,Shadeland,1440,IN,Indiana,233,US,United States,40.37365,-86.9489,Q2678935
126264,Shelburn,1440,IN,Indiana,233,US,United States,39.17837,-87.39363,Q185792
126274,Shelby County,1440,IN,Indiana,233,US,United States,39.52369,-85.7917,Q431826
126280,Shelbyville,1440,IN,Indiana,233,US,United States,39.52144,-85.77692,Q608120
126318,Sheridan,1440,IN,Indiana,233,US,United States,40.13504,-86.22055,Q1573441
126364,Shoals,1440,IN,Indiana,233,US,United States,38.66644,-86.79111,Q2734180
126373,Shorewood Forest,1440,IN,Indiana,233,US,United States,41.46315,-87.14472,Q6127164
126447,Simonton Lake,1440,IN,Indiana,233,US,United States,41.75422,-85.975,Q2093417
126531,Smithville-Sanders,1440,IN,Indiana,233,US,United States,39.05969,-86.51077,Q2145339
126624,South Bend,1440,IN,Indiana,233,US,United States,41.68338,-86.25001,Q486877
126666,South Haven,1440,IN,Indiana,233,US,United States,41.54198,-87.13726,Q2551392
126747,South Whitley,1440,IN,Indiana,233,US,United States,41.08477,-85.62804,Q2855600
126782,Southport,1440,IN,Indiana,233,US,United States,39.66505,-86.12776,Q2517335
126818,Speedway,1440,IN,Indiana,233,US,United States,39.80227,-86.26721,Q1000136
126820,Spencer,1440,IN,Indiana,233,US,United States,39.28671,-86.76251,Q1890272
126828,Spencer County,1440,IN,Indiana,233,US,United States,38.01406,-87.00771,Q507281
126987,Starke County,1440,IN,Indiana,233,US,United States,41.28093,-86.64765,Q507382
127038,Steuben County,1440,IN,Indiana,233,US,United States,41.64387,-85.00077,Q24646
127182,Sullivan,1440,IN,Indiana,233,US,United States,39.09532,-87.40585,Q304478
127186,Sullivan County,1440,IN,Indiana,233,US,United States,39.08883,-87.41469,Q426746
127255,Sunman,1440,IN,Indiana,233,US,United States,39.237,-85.09468,Q1905905
127339,Sweetser,1440,IN,Indiana,233,US,United States,40.57198,-85.76915,Q2648220
127349,Switzerland County,1440,IN,Indiana,233,US,United States,38.82616,-85.037,Q507459
127363,Syracuse,1440,IN,Indiana,233,US,United States,41.42783,-85.75249,Q2486563
127488,Tell City,1440,IN,Indiana,233,US,United States,37.95144,-86.76777,Q2738191
127520,Terre Haute,1440,IN,Indiana,233,US,United States,39.4667,-87.41391,Q492478
127605,Thorntown,1440,IN,Indiana,233,US,United States,40.12948,-86.60667,Q3299809
127673,Tippecanoe County,1440,IN,Indiana,233,US,United States,40.38862,-86.8941,Q507365
127676,Tipton,1440,IN,Indiana,233,US,United States,40.28226,-86.0411,Q994988
127680,Tipton County,1440,IN,Indiana,233,US,United States,40.31135,-86.05186,Q507336
127733,Topeka,1440,IN,Indiana,233,US,United States,41.53922,-85.53971,Q2126497
127775,Trafalgar,1440,IN,Indiana,233,US,United States,39.41616,-86.15082,Q2611968
127777,Trail Creek,1440,IN,Indiana,233,US,United States,41.69837,-86.8592,Q592843
127817,Tri-Lakes,1440,IN,Indiana,233,US,United States,41.24588,-85.44192,Q2194048
127983,Union City,1440,IN,Indiana,233,US,United States,40.20199,-84.80913,Q2786160
127992,Union County,1440,IN,Indiana,233,US,United States,39.62555,-84.92514,Q507308
128038,Upland,1440,IN,Indiana,233,US,United States,40.4756,-85.49442,Q1974836
128121,Valparaiso,1440,IN,Indiana,233,US,United States,41.47309,-87.06114,Q868888
128150,Vanderburgh County,1440,IN,Indiana,233,US,United States,38.02514,-87.58578,Q505333
128161,Veedersburg,1440,IN,Indiana,233,US,United States,40.11309,-87.26251,Q2548419
128186,Vermillion County,1440,IN,Indiana,233,US,United States,39.8538,-87.46397,Q502933
128208,Versailles,1440,IN,Indiana,233,US,United States,39.072,-85.2519,Q2729504
128213,Vevay,1440,IN,Indiana,233,US,United States,38.74784,-85.06717,Q1019255
128239,Vigo County,1440,IN,Indiana,233,US,United States,39.43064,-87.38996,Q507414
128263,Vincennes,1440,IN,Indiana,233,US,United States,38.67727,-87.52863,Q585857
128309,Wabash,1440,IN,Indiana,233,US,United States,40.79782,-85.82054,Q989967
128311,Wabash County,1440,IN,Indiana,233,US,United States,40.84569,-85.79401,Q505305
128355,Wakarusa,1440,IN,Indiana,233,US,United States,41.53616,-86.02083,Q1824175
128391,Walkerton,1440,IN,Indiana,233,US,United States,41.46671,-86.48307,Q2496370
128435,Walton,1440,IN,Indiana,233,US,United States,40.66087,-86.24194,Q2551289
128450,Wanatah,1440,IN,Indiana,233,US,United States,41.4306,-86.89836,Q2114177
128477,Warren,1440,IN,Indiana,233,US,United States,40.68282,-85.4272,Q2384658
128495,Warren County,1440,IN,Indiana,233,US,United States,40.3469,-87.35331,Q507321
128499,Warren Park,1440,IN,Indiana,233,US,United States,39.78199,-86.05026,Q1997303
128511,Warrick County,1440,IN,Indiana,233,US,United States,38.09217,-87.27205,Q503093
128520,Warsaw,1440,IN,Indiana,233,US,United States,41.2381,-85.85305,Q992560
128538,Washington,1440,IN,Indiana,233,US,United States,38.65922,-87.17279,Q1999182
128557,Washington County,1440,IN,Indiana,233,US,United States,38.59998,-86.10531,Q304671
128613,Waterloo,1440,IN,Indiana,233,US,United States,41.43199,-85.01997,Q2705510
128691,Wayne County,1440,IN,Indiana,233,US,United States,39.86442,-85.00988,Q502959
128786,Wells County,1440,IN,Indiana,233,US,United States,40.72919,-85.22122,Q503478
128908,West Lafayette,1440,IN,Indiana,233,US,United States,40.42587,-86.90807,Q166481
128989,West Terre Haute,1440,IN,Indiana,233,US,United States,39.46504,-87.45002,Q2684949
129027,Westfield,1440,IN,Indiana,233,US,United States,40.04282,-86.12749,Q1012128
129070,Westport,1440,IN,Indiana,233,US,United States,39.17589,-85.57303,Q2318270
129079,Westville,1440,IN,Indiana,233,US,United States,41.54143,-86.90058,Q2499782
129138,White County,1440,IN,Indiana,233,US,United States,40.74977,-86.86547,Q507294
129176,Whiteland,1440,IN,Indiana,233,US,United States,39.55005,-86.07971,Q3296022
129188,Whitestown,1440,IN,Indiana,233,US,United States,39.99726,-86.34583,Q2223910
129196,Whiting,1440,IN,Indiana,233,US,United States,41.67976,-87.49449,Q2000875
129201,Whitley County,1440,IN,Indiana,233,US,United States,41.13938,-85.50512,Q507399
